accession	W	M	start	end	count	idr_frac	p_window_meet	q_window_meet_global	ptm_count	is_candidate_window	is_idr_localized	region_label	is_significant_q10
Q01954	15	2	530	544	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q01954	15	2	531	545	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q01954	15	2	532	546	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q01954	15	2	533	547	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q01954	15	2	534	548	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q01954	15	2	535	549	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q01954	15	2	536	550	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q01954	15	2	537	551	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q01974	15	2	457	471	2	0.0666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q01974	15	2	458	472	2	0.0666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q01974	15	2	459	473	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q01974	15	2	460	474	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q01974	15	2	461	475	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q01974	15	2	462	476	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q01974	15	2	463	477	2	0.0666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q01974	15	2	464	478	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
Q01974	15	2	465	479	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
Q01974	15	2	466	480	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
Q01974	15	2	467	481	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
Q01974	15	2	468	482	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
Q01974	15	2	469	483	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
Q02078	15	2	299	313	2	0.0666666666666666	0.0219780219780219	0.0511875065151041	2	True	False	ORD	True
Q02078	15	2	300	314	2	0.0666666666666666	0.0219780219780219	0.0511875065151041	2	True	False	ORD	True
Q02078	15	2	301	315	2	0.0666666666666666	0.0209790209790209	0.0496661092019316	2	True	False	ORD	True
Q02078	15	2	302	316	2	0.0666666666666666	0.0219780219780219	0.0511875065151041	2	True	False	ORD	True
Q02078	15	2	303	317	2	0.0666666666666666	0.0209790209790209	0.0496661092019316	2	True	False	ORD	True
Q02078	15	2	304	318	2	0.1333333333333333	0.0189810189810189	0.0464677351633873	2	True	False	ORD	True
Q02078	15	2	305	319	2	0.0666666666666666	0.0199800199800199	0.0480170864873801	2	True	False	ORD	True
Q02078	15	2	306	320	3	0.0666666666666666	0.0189810189810189	0.0464677351633873	3	True	False	ORD	True
Q02078	15	2	307	321	3	0.0666666666666666	0.0179820179820179	0.0450243459848582	3	True	False	ORD	True
Q02078	15	2	308	322	3	0.1333333333333333	0.0169830169830169	0.0435718594892349	3	True	False	ORD	True
Q02078	15	2	309	323	3	0.1333333333333333	0.0189810189810189	0.0464677351633873	3	True	False	ORD	True
Q02078	15	2	310	324	3	0.2	0.0169830169830169	0.0435718594892349	3	True	False	ORD	True
Q02078	15	2	311	325	3	0.2	0.0159840159840159	0.0422036385522692	3	True	False	ORD	True
Q02078	15	2	312	326	3	0.2	0.0149850149850149	0.0407795581142661	3	True	False	ORD	True
Q02078	15	2	313	327	2	0.2666666666666666	0.0149850149850149	0.0407795581142661	2	True	False	ORD	True
Q01804	15	2	112	126	2	0.1333333333333333	0.0099900099900099	0.0333658748717274	2	True	False	ORD	True
Q01804	15	2	113	127	2	0.2	0.0089910089910089	0.0318532139001937	2	True	False	ORD	True
Q01804	15	2	114	128	3	0.2	0.0089910089910089	0.0318532139001937	3	True	False	ORD	True
Q01804	15	2	115	129	3	0.2	0.0079920079920079	0.0301772619369185	3	True	False	ORD	True
Q01804	15	2	116	130	3	0.2	0.0079920079920079	0.0301772619369185	3	True	False	ORD	True
Q01804	15	2	117	131	4	0.2	0.0069930069930069	0.0283411406252097	4	True	False	ORD	True
Q01804	15	2	118	132	4	0.2	0.0079920079920079	0.0301772619369185	4	True	False	ORD	True
Q01804	15	2	119	133	4	0.2	0.0079920079920079	0.0301772619369185	4	True	False	ORD	True
Q01804	15	2	120	134	4	0.2	0.0089910089910089	0.0318532139001937	4	True	False	ORD	True
Q01804	15	2	121	135	3	0.2	0.0079920079920079	0.0301772619369185	3	True	False	ORD	True
Q01804	15	2	122	136	3	0.2	0.0079920079920079	0.0301772619369185	3	True	False	ORD	True
Q01804	15	2	123	137	3	0.1333333333333333	0.0079920079920079	0.0301772619369185	3	True	False	ORD	True
Q01804	15	2	124	138	3	0.1333333333333333	0.0059940059940059	0.026644934013355	3	True	False	ORD	True
Q01804	15	2	125	139	3	0.1333333333333333	0.0049950049950049	0.0252621629867138	3	True	False	ORD	True
Q01804	15	2	126	140	3	0.0666666666666666	0.0049950049950049	0.0252621629867138	3	True	False	ORD	True
Q01804	15	2	127	141	2	0.0666666666666666	0.0059940059940059	0.026644934013355	2	True	False	ORD	True
Q01804	15	2	128	142	2	0.0	0.0059940059940059	0.026644934013355	2	True	False	ORD	True
Q01804	15	2	188	202	2	0.0666666666666666	0.0099900099900099	0.0333658748717274	2	True	False	ORD	True
Q01804	15	2	189	203	2	0.0666666666666666	0.0099900099900099	0.0333658748717274	2	True	False	ORD	True
Q01804	15	2	190	204	3	0.1333333333333333	0.0079920079920079	0.0301772619369185	3	True	False	ORD	True
Q01804	15	2	191	205	3	0.1333333333333333	0.0069930069930069	0.0283411406252097	3	True	False	ORD	True
Q01804	15	2	192	206	3	0.0666666666666666	0.0059940059940059	0.026644934013355	3	True	False	ORD	True
Q01804	15	2	193	207	3	0.0666666666666666	0.0069930069930069	0.0283411406252097	3	True	False	ORD	True
Q01804	15	2	194	208	3	0.0666666666666666	0.0079920079920079	0.0301772619369185	3	True	False	ORD	True
Q01804	15	2	195	209	3	0.0666666666666666	0.0079920079920079	0.0301772619369185	3	True	False	ORD	True
Q01804	15	2	196	210	3	0.0666666666666666	0.0069930069930069	0.0283411406252097	3	True	False	ORD	True
Q01804	15	2	197	211	3	0.0666666666666666	0.0069930069930069	0.0283411406252097	3	True	False	ORD	True
Q01804	15	2	198	212	3	0.0666666666666666	0.0069930069930069	0.0283411406252097	3	True	False	ORD	True
Q01804	15	2	199	213	3	0.0666666666666666	0.0059940059940059	0.026644934013355	3	True	False	ORD	True
Q01804	15	2	200	214	2	0.0666666666666666	0.0059940059940059	0.026644934013355	2	True	False	ORD	True
Q01804	15	2	201	215	2	0.0666666666666666	0.0069930069930069	0.0283411406252097	2	True	False	ORD	True
Q01804	15	2	202	216	2	0.0666666666666666	0.0059940059940059	0.026644934013355	2	True	False	ORD	True
Q01844	15	2	288	302	2	0.0666666666666666	0.1738261738261738	0.2364452528724898	2	True	False	ORD	False
Q01844	15	2	289	303	2	0.0666666666666666	0.1718281718281718	0.234044113543533	2	True	False	ORD	False
Q01844	15	2	290	304	3	0.0	0.1818181818181818	0.2461744731703051	3	True	False	ORD	False
Q01844	15	2	291	305	3	0.0	0.1808191808191808	0.2449632364299373	3	True	False	ORD	False
Q01844	15	2	292	306	3	0.0	0.1678321678321678	0.2293409412228982	3	True	False	ORD	False
Q01844	15	2	293	307	3	0.0	0.1698301698301698	0.2316813565036849	3	True	False	ORD	False
Q01844	15	2	294	308	3	0.0	0.1718281718281718	0.234044113543533	3	True	False	ORD	False
Q01844	15	2	295	309	4	0.0	0.1748251748251748	0.2376510375609068	4	True	False	ORD	False
Q01844	15	2	296	310	4	0.0666666666666666	0.1688311688311688	0.2305121325489899	4	True	False	ORD	False
Q01844	15	2	297	311	4	0.1333333333333333	0.1618381618381618	0.2222432874097806	4	True	False	ORD	False
Q01844	15	2	298	312	4	0.1333333333333333	0.1628371628371628	0.2233972252164702	4	True	False	ORD	False
Q01844	15	2	299	313	4	0.1333333333333333	0.1688311688311688	0.2305121325489899	4	True	False	ORD	False
Q01844	15	2	300	314	5	0.1333333333333333	0.1648351648351648	0.2257276415782155	5	True	False	ORD	False
Q01844	15	2	301	315	4	0.1333333333333333	0.1658341658341658	0.2268896787136921	4	True	False	ORD	False
Q01844	15	2	302	316	4	0.1333333333333333	0.1608391608391608	0.2211590831674186	4	True	False	ORD	False
Q01844	15	2	303	317	4	0.1333333333333333	0.1578421578421578	0.2178324943030825	4	True	False	ORD	False
Q01844	15	2	304	318	4	0.1333333333333333	0.1638361638361638	0.2245343414941649	4	True	False	ORD	False
Q01844	15	2	305	319	3	0.1333333333333333	0.1628371628371628	0.2233972252164702	3	True	False	ORD	False
Q01844	15	2	306	320	3	0.1333333333333333	0.1648351648351648	0.2257276415782155	3	True	False	ORD	False
Q01844	15	2	307	321	4	0.1333333333333333	0.1748251748251748	0.2376510375609068	4	True	False	ORD	False
Q01844	15	2	308	322	4	0.1333333333333333	0.1728271728271728	0.2352379136366759	4	True	False	ORD	False
Q01844	15	2	309	323	4	0.1333333333333333	0.1758241758241758	0.2388399043056789	4	True	False	ORD	False
Q01844	15	2	310	324	3	0.1333333333333333	0.1768231768231768	0.2400579552897433	3	True	False	ORD	False
Q01844	15	2	311	325	3	0.0666666666666666	0.1878121878121878	0.2538181224817169	3	True	False	ORD	False
Q01844	15	2	312	326	3	0.0	0.1928071928071928	0.2602188479465565	3	True	False	ORD	False
Q01844	15	2	313	327	3	0.0	0.1928071928071928	0.2602188479465565	3	True	False	ORD	False
Q01844	15	2	314	328	3	0.0	0.1948051948051948	0.2627306903622693	3	True	False	ORD	False
Q01844	15	2	315	329	2	0.0666666666666666	0.1888111888111888	0.2551029083534842	2	True	False	ORD	False
Q01844	15	2	316	330	2	0.0666666666666666	0.1858141858141858	0.2513109488513024	2	True	False	ORD	False
Q01844	15	2	317	331	2	0.0666666666666666	0.1888111888111888	0.2551029083534842	2	True	False	ORD	False
Q01844	15	2	450	464	2	0.0666666666666666	0.2077922077922078	0.2787150595561217	2	True	False	ORD	False
Q01844	15	2	451	465	2	0.0666666666666666	0.2147852147852147	0.2871645545615026	2	True	False	ORD	False
Q01844	15	2	452	466	2	0.0666666666666666	0.2027972027972027	0.2727254911829143	2	True	False	ORD	False
Q01844	15	2	453	467	2	0.0666666666666666	0.1988011988011988	0.2677779607481062	2	True	False	ORD	False
Q01844	15	2	454	468	2	0.0666666666666666	0.2027972027972027	0.2727254911829143	2	True	False	ORD	False
Q01844	15	2	455	469	2	0.0666666666666666	0.2067932067932067	0.2775161155102683	2	True	False	ORD	False
Q01844	15	2	457	471	2	0.0666666666666666	0.1968031968031968	0.2652390055849556	2	True	False	ORD	False
Q01844	15	2	458	472	3	0.0666666666666666	0.2007992007992008	0.27026231035665	3	True	False	ORD	False
Q01844	15	2	459	473	3	0.0666666666666666	0.2007992007992008	0.27026231035665	3	True	False	ORD	False
Q01844	15	2	460	474	3	0.0666666666666666	0.1978021978021978	0.2664833411978183	3	True	False	ORD	False
Q01844	15	2	461	475	3	0.0666666666666666	0.1868131868131868	0.2525973642136552	3	True	False	ORD	False
Q01844	15	2	462	476	3	0.0	0.1928071928071928	0.2602188479465565	3	True	False	ORD	False
Q01844	15	2	463	477	3	0.0	0.1908091908091908	0.2576705080542379	3	True	False	ORD	False
Q01844	15	2	464	478	3	0.0	0.1958041958041958	0.2640105743554019	3	True	False	ORD	False
Q01844	15	2	465	479	2	0.0	0.1968031968031968	0.2652390055849556	2	True	False	ORD	False
Q01844	15	2	466	480	2	0.0	0.1808191808191808	0.2449632364299373	2	True	False	ORD	False
Q01844	15	2	467	481	2	0.0	0.1788211788211788	0.2425521417620087	2	True	False	ORD	False
Q01844	15	2	468	482	2	0.0	0.1728271728271728	0.2352379136366759	2	True	False	ORD	False
Q01844	15	2	469	483	2	0.0	0.1688311688311688	0.2305121325489899	2	True	False	ORD	False
Q01844	15	2	470	484	2	0.0	0.1778221778221778	0.2412435932096687	2	True	False	ORD	False
Q01844	15	2	471	485	2	0.0	0.1728271728271728	0.2352379136366759	2	True	False	ORD	False
Q01844	15	2	481	495	2	0.0	0.1738261738261738	0.2364452528724898	2	True	False	ORD	False
Q01844	15	2	482	496	2	0.0	0.1838161838161838	0.248768024694188	2	True	False	ORD	False
Q01844	15	2	483	497	2	0.0	0.1948051948051948	0.2627306903622693	2	True	False	ORD	False
Q01844	15	2	484	498	2	0.0	0.1798201798201798	0.2437036647562963	2	True	False	ORD	False
Q01844	15	2	485	499	2	0.0	0.1758241758241758	0.2388399043056789	2	True	False	ORD	False
Q01844	15	2	486	500	2	0.0666666666666666	0.1678321678321678	0.2293409412228982	2	True	False	ORD	False
Q01844	15	2	487	501	3	0.0666666666666666	0.1718281718281718	0.234044113543533	3	True	False	ORD	False
Q01844	15	2	488	502	3	0.0666666666666666	0.1798201798201798	0.2437036647562963	3	True	False	ORD	False
Q01844	15	2	489	503	3	0.1333333333333333	0.1698301698301698	0.2316813565036849	3	True	False	ORD	False
Q01844	15	2	490	504	4	0.1333333333333333	0.1638361638361638	0.2245343414941649	4	True	False	ORD	False
Q01844	15	2	491	505	4	0.1333333333333333	0.1568431568431568	0.2167229406938849	4	True	False	ORD	False
Q01844	15	2	492	506	3	0.1333333333333333	0.1508491508491508	0.2104373559843961	3	True	False	ORD	False
Q01844	15	2	493	507	4	0.1333333333333333	0.1488511488511488	0.208255500131991	4	True	False	ORD	False
Q01844	15	2	494	508	4	0.1333333333333333	0.1518481518481518	0.2113980171605278	4	True	False	ORD	False
Q01844	15	2	495	509	4	0.1333333333333333	0.1538461538461538	0.2135319488898664	4	True	False	ORD	False
Q01844	15	2	496	510	3	0.1333333333333333	0.1598401598401598	0.2200146659077558	3	True	False	ORD	False
Q01844	15	2	497	511	3	0.1333333333333333	0.1488511488511488	0.208255500131991	3	True	False	ORD	False
Q01844	15	2	498	512	3	0.1333333333333333	0.1398601398601398	0.1988383283831708	3	True	False	ORD	False
Q01844	15	2	499	513	3	0.1333333333333333	0.1458541458541458	0.2051225715805441	3	True	False	ORD	False
Q01844	15	2	500	514	3	0.1333333333333333	0.1418581418581418	0.2010156811847973	3	True	False	ORD	False
Q01844	15	2	501	515	3	0.0666666666666666	0.1568431568431568	0.2167229406938849	3	True	False	ORD	False
Q01844	15	2	502	516	2	0.0666666666666666	0.1578421578421578	0.2178324943030825	2	True	False	ORD	False
Q01844	15	2	503	517	2	0.1333333333333333	0.1458541458541458	0.2051225715805441	2	True	False	ORD	False
Q01844	15	2	504	518	2	0.0666666666666666	0.1638361638361638	0.2245343414941649	2	True	False	ORD	False
Q01844	15	2	552	566	2	0.1333333333333333	0.1758241758241758	0.2388399043056789	2	True	False	ORD	False
Q01844	15	2	553	567	2	0.1333333333333333	0.1808191808191808	0.2449632364299373	2	True	False	ORD	False
Q01844	15	2	554	568	2	0.2	0.1708291708291708	0.232878684360381	2	True	False	ORD	False
Q01844	15	2	555	569	2	0.2	0.1708291708291708	0.232878684360381	2	True	False	ORD	False
Q01844	15	2	556	570	2	0.2	0.1648351648351648	0.2257276415782155	2	True	False	ORD	False
Q01844	15	2	557	571	2	0.2666666666666666	0.1548451548451548	0.2145096079619108	2	True	False	ORD	False
Q01844	15	2	558	572	2	0.2	0.1618381618381618	0.2222432874097806	2	True	False	ORD	False
Q01844	15	2	559	573	3	0.2	0.1608391608391608	0.2211590831674186	3	True	False	ORD	False
Q01844	15	2	560	574	4	0.2	0.1578421578421578	0.2178324943030825	4	True	False	ORD	False
Q01844	15	2	561	575	4	0.2	0.1618381618381618	0.2222432874097806	4	True	False	ORD	False
Q01844	15	2	562	576	4	0.2666666666666666	0.1568431568431568	0.2167229406938849	4	True	False	ORD	False
Q01844	15	2	563	577	5	0.2666666666666666	0.1578421578421578	0.2178324943030825	5	True	False	ORD	False
Q01844	15	2	564	578	5	0.2	0.1728271728271728	0.2352379136366759	5	True	False	ORD	False
Q01844	15	2	565	579	4	0.2	0.1698301698301698	0.2316813565036849	4	True	False	ORD	False
Q01844	15	2	566	580	4	0.2	0.1758241758241758	0.2388399043056789	4	True	False	ORD	False
Q01844	15	2	567	581	3	0.2	0.1788211788211788	0.2425521417620087	3	True	False	ORD	False
Q01844	15	2	568	582	3	0.2	0.1818181818181818	0.2461744731703051	3	True	False	ORD	False
Q01844	15	2	569	583	4	0.1333333333333333	0.1838161838161838	0.248768024694188	4	True	False	ORD	False
Q01844	15	2	570	584	4	0.1333333333333333	0.1798201798201798	0.2437036647562963	4	True	False	ORD	False
Q01844	15	2	571	585	4	0.1333333333333333	0.1718281718281718	0.234044113543533	4	True	False	ORD	False
Q01844	15	2	572	586	4	0.0666666666666666	0.1778221778221778	0.2412435932096687	4	True	False	ORD	False
Q01844	15	2	573	587	4	0.0666666666666666	0.1638361638361638	0.2245343414941649	4	True	False	ORD	False
Q01844	15	2	574	588	3	0.0666666666666666	0.1708291708291708	0.232878684360381	3	True	False	ORD	False
Q01844	15	2	575	589	2	0.0666666666666666	0.1848151848151848	0.2500398941098627	2	True	False	ORD	False
Q01844	15	2	576	590	2	0.0666666666666666	0.1908091908091908	0.2576705080542379	2	True	False	ORD	False
Q01844	15	2	577	591	3	0.0	0.1978021978021978	0.2664833411978183	3	True	False	ORD	False
Q01844	15	2	578	592	2	0.0666666666666666	0.1868131868131868	0.2525973642136552	2	True	False	ORD	False
Q01844	15	2	579	593	2	0.0666666666666666	0.1808191808191808	0.2449632364299373	2	True	False	ORD	False
Q01844	15	2	580	594	3	0.0666666666666666	0.1808191808191808	0.2449632364299373	3	True	False	ORD	False
Q01844	15	2	581	595	3	0.0666666666666666	0.1878121878121878	0.2538181224817169	3	True	False	ORD	False
Q01844	15	2	582	596	3	0.0666666666666666	0.1848151848151848	0.2500398941098627	3	True	False	ORD	False
Q01844	15	2	583	597	3	0.0666666666666666	0.1758241758241758	0.2388399043056789	3	True	False	ORD	False
Q01844	15	2	584	598	3	0.1333333333333333	0.1718281718281718	0.234044113543533	3	True	False	ORD	False
Q01844	15	2	585	599	4	0.2	0.1698301698301698	0.2316813565036849	4	True	False	ORD	False
Q01844	15	2	586	600	4	0.2666666666666666	0.1588411588411588	0.2189107152882363	4	True	False	ORD	False
Q01844	15	2	587	601	4	0.2666666666666666	0.1708291708291708	0.232878684360381	4	True	False	ORD	False
Q01844	15	2	588	602	4	0.2666666666666666	0.1728271728271728	0.2352379136366759	4	True	False	ORD	False
Q01844	15	2	589	603	5	0.2666666666666666	0.1688311688311688	0.2305121325489899	5	True	False	ORD	False
Q01844	15	2	590	604	5	0.2666666666666666	0.1628371628371628	0.2233972252164702	5	True	False	ORD	False
Q01844	15	2	591	605	5	0.3333333333333333	0.1458541458541458	0.2051225715805441	5	True	False	ORD	False
Q01844	15	2	592	606	5	0.3333333333333333	0.1468531468531468	0.206101973798883	5	True	False	ORD	False
Q01844	15	2	593	607	5	0.2666666666666666	0.1608391608391608	0.2211590831674186	5	True	False	ORD	False
Q01844	15	2	594	608	5	0.2666666666666666	0.1558441558441558	0.2156671484237351	5	True	False	ORD	False
Q01844	15	2	595	609	4	0.2666666666666666	0.1568431568431568	0.2167229406938849	4	True	False	ORD	False
Q01844	15	2	596	610	5	0.2666666666666666	0.1558441558441558	0.2156671484237351	5	True	False	ORD	False
Q01844	15	2	597	611	6	0.2666666666666666	0.1588411588411588	0.2189107152882363	6	True	False	ORD	False
Q01844	15	2	598	612	6	0.2666666666666666	0.1558441558441558	0.2156671484237351	6	True	False	ORD	False
Q01844	15	2	599	613	5	0.2	0.1628371628371628	0.2233972252164702	5	True	False	ORD	False
Q01844	15	2	600	614	4	0.2	0.1548451548451548	0.2145096079619108	4	True	False	ORD	False
Q01844	15	2	601	615	4	0.1333333333333333	0.1648351648351648	0.2257276415782155	4	True	False	ORD	False
Q01844	15	2	602	616	4	0.1333333333333333	0.1638361638361638	0.2245343414941649	4	True	False	ORD	False
Q01844	15	2	603	617	4	0.2	0.1588411588411588	0.2189107152882363	4	True	False	ORD	False
Q01844	15	2	604	618	3	0.2	0.1678321678321678	0.2293409412228982	3	True	False	ORD	False
Q01844	15	2	605	619	4	0.2	0.1738261738261738	0.2364452528724898	4	True	False	ORD	False
Q01844	15	2	606	620	4	0.1333333333333333	0.1778221778221778	0.2412435932096687	4	True	False	ORD	False
Q01844	15	2	607	621	3	0.1333333333333333	0.1758241758241758	0.2388399043056789	3	True	False	ORD	False
Q01844	15	2	608	622	3	0.1333333333333333	0.1688311688311688	0.2305121325489899	3	True	False	ORD	False
Q01844	15	2	609	623	3	0.1333333333333333	0.1578421578421578	0.2178324943030825	3	True	False	ORD	False
Q01844	15	2	610	624	3	0.1333333333333333	0.1458541458541458	0.2051225715805441	3	True	False	ORD	False
Q01844	15	2	611	625	2	0.1333333333333333	0.1488511488511488	0.208255500131991	2	True	False	ORD	False
Q01844	15	2	626	640	2	0.0	0.1638361638361638	0.2245343414941649	2	True	False	ORD	False
Q01844	15	2	627	641	2	0.0	0.1698301698301698	0.2316813565036849	2	True	False	ORD	False
Q01844	15	2	628	642	2	0.0	0.1728271728271728	0.2352379136366759	2	True	False	ORD	False
Q01844	15	2	629	643	2	0.0	0.1798201798201798	0.2437036647562963	2	True	False	ORD	False
Q01844	15	2	630	644	2	0.0	0.1838161838161838	0.248768024694188	2	True	False	ORD	False
Q01844	15	2	631	645	2	0.0	0.1778221778221778	0.2412435932096687	2	True	False	ORD	False
Q01844	15	2	632	646	2	0.0	0.1768231768231768	0.2400579552897433	2	True	False	ORD	False
Q01844	15	2	633	647	2	0.0	0.1828171828171828	0.2474794727006549	2	True	False	ORD	False
Q01844	15	2	634	648	2	0.0666666666666666	0.1798201798201798	0.2437036647562963	2	True	False	ORD	False
Q01844	15	2	635	649	2	0.0666666666666666	0.1848151848151848	0.2500398941098627	2	True	False	ORD	False
Q01844	15	2	636	650	2	0.1333333333333333	0.1748251748251748	0.2376510375609068	2	True	False	ORD	False
Q01844	15	2	637	651	2	0.1333333333333333	0.1798201798201798	0.2437036647562963	2	True	False	ORD	False
Q02388	15	2	2025	2039	2	0.0666666666666666	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
Q02388	15	2	2026	2040	2	0.0666666666666666	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
Q02388	15	2	2027	2041	2	0.0	0.0049950049950049	0.0252621629867138	2	True	False	ORD	True
Q02388	15	2	2028	2042	2	0.0	0.0049950049950049	0.0252621629867138	2	True	False	ORD	True
Q02388	15	2	2029	2043	2	0.0	0.0049950049950049	0.0252621629867138	2	True	False	ORD	True
Q02388	15	2	2030	2044	2	0.0	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
Q02388	15	2	2031	2045	2	0.0	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
Q02388	15	2	2032	2046	2	0.0	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
Q02388	15	2	2033	2047	2	0.0	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
Q02388	15	2	2034	2048	2	0.0666666666666666	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
Q02388	15	2	2035	2049	2	0.0666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q02388	15	2	2036	2050	2	0.0666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q02388	15	2	2073	2087	2	0.1333333333333333	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
Q02388	15	2	2074	2088	2	0.1333333333333333	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q02388	15	2	2075	2089	2	0.1333333333333333	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q02388	15	2	2076	2090	3	0.0666666666666666	0.0029970029970029	0.0211150211150211	3	True	False	ORD	True
Q02388	15	2	2077	2091	3	0.0666666666666666	0.0019980019980019	0.0193256125459515	3	True	False	ORD	True
Q02388	15	2	2078	2092	3	0.0	0.0019980019980019	0.0193256125459515	3	True	False	ORD	True
Q02388	15	2	2079	2093	3	0.0	0.0059940059940059	0.026644934013355	3	True	False	ORD	True
Q02388	15	2	2080	2094	3	0.0	0.0059940059940059	0.026644934013355	3	True	False	ORD	True
Q02388	15	2	2081	2095	3	0.0	0.0049950049950049	0.0252621629867138	3	True	False	ORD	True
Q02388	15	2	2082	2096	3	0.0	0.0049950049950049	0.0252621629867138	3	True	False	ORD	True
Q02388	15	2	2083	2097	3	0.0	0.0039960039960039	0.0234768014400735	3	True	False	ORD	True
Q02388	15	2	2084	2098	3	0.0	0.0059940059940059	0.026644934013355	3	True	False	ORD	True
Q02388	15	2	2085	2099	2	0.0	0.0059940059940059	0.026644934013355	2	True	False	ORD	True
Q02388	15	2	2086	2100	2	0.0	0.0049950049950049	0.0252621629867138	2	True	False	ORD	True
Q02388	15	2	2087	2101	2	0.0	0.0059940059940059	0.026644934013355	2	True	False	ORD	True
Q02388	15	2	2162	2176	2	0.0666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
Q02388	15	2	2163	2177	2	0.0666666666666666	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
Q02388	15	2	2164	2178	2	0.0666666666666666	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
Q02388	15	2	2165	2179	2	0.0666666666666666	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
Q02388	15	2	2166	2180	2	0.0666666666666666	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
Q02388	15	2	2167	2181	2	0.1333333333333333	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
Q02388	15	2	2171	2185	2	0.1333333333333333	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
Q02388	15	2	2172	2186	2	0.2	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
Q02388	15	2	2173	2187	2	0.1333333333333333	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
Q02388	15	2	2174	2188	3	0.1333333333333333	0.0019980019980019	0.0193256125459515	3	True	False	ORD	True
Q02388	15	2	2175	2189	3	0.1333333333333333	0.0029970029970029	0.0211150211150211	3	True	False	ORD	True
Q02388	15	2	2176	2190	3	0.1333333333333333	0.0029970029970029	0.0211150211150211	3	True	False	ORD	True
Q02388	15	2	2177	2191	2	0.1333333333333333	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
Q02388	15	2	2178	2192	2	0.1333333333333333	0.0049950049950049	0.0252621629867138	2	True	False	ORD	True
Q02388	15	2	2179	2193	2	0.1333333333333333	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
Q02388	15	2	2180	2194	2	0.1333333333333333	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
Q02388	15	2	2181	2195	2	0.2	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
Q02388	15	2	2182	2196	2	0.1333333333333333	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
Q02388	15	2	2183	2197	2	0.1333333333333333	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
Q02388	15	2	2184	2198	2	0.1333333333333333	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
Q02388	15	2	2185	2199	2	0.1333333333333333	0.0049950049950049	0.0252621629867138	2	True	False	ORD	True
Q02388	15	2	2617	2631	2	0.0	0.0049950049950049	0.0252621629867138	2	True	False	ORD	True
Q02388	15	2	2618	2632	2	0.0	0.0059940059940059	0.026644934013355	2	True	False	ORD	True
